group_index,prev_code_path,prev_code_sha10,missing_ops,json_path,n_ops
01398_index_14/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_14_step8.py,,skipped_exists,,
01398_index_15/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_15_step7.py,,skipped_exists,,
01398_index_15/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_15_step8.py,,skipped_exists,,
01398_index_16/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01398_index_16.json,
01398_index_16/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step1.py,,skipped_exists,,
01398_index_16/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step2.py,,skipped_exists,,
01398_index_16/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step3.py,,skipped_exists,,
01398_index_16/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step4.py,,skipped_exists,,
01398_index_16/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step5.py,,skipped_exists,,
01398_index_16/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step6.py,,skipped_exists,,
01398_index_16/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step7.py,,skipped_exists,,
01398_index_16/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_16_step8.py,,skipped_exists,,
01398_index_17/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step1.py,,skipped_exists,,
01398_index_17/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step2.py,,skipped_exists,,
01398_index_17/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step3.py,,skipped_exists,,
01398_index_17/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step4.py,,skipped_exists,,
01398_index_17/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step5.py,,skipped_exists,,
01398_index_17/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step6.py,,skipped_exists,,
01398_index_17/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step7.py,,skipped_exists,,
01398_index_17/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_17_step8.py,,skipped_exists,,
01398_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_3_step3.py,,skipped_exists,,
01398_index_3/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_3_step4.py,,skipped_exists,,
01398_index_3/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_3_step5.py,,skipped_exists,,
01398_index_3/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_3_step6.py,,skipped_exists,,
01398_index_6/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01398_index_6_step5.py,,skipped_exists,,
01399_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step1.py,,skipped_exists,,
01399_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step2.py,,skipped_exists,,
01399_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step3.py,,skipped_exists,,
01399_index_1/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step4.py,,skipped_exists,,
01399_index_1/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step5.py,,skipped_exists,,
01399_index_1/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step6.py,,skipped_exists,,
01399_index_1/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step7.py,,skipped_exists,,
01399_index_1/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_1_step8.py,,skipped_exists,,
01399_index_10/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01399_index_10.json,
01399_index_10/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step1.py,,skipped_exists,,
01399_index_10/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step2.py,,skipped_exists,,
01399_index_10/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step3.py,,skipped_exists,,
01399_index_10/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step4.py,,skipped_exists,,
01399_index_10/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step5.py,,skipped_exists,,
01399_index_10/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step6.py,,skipped_exists,,
01399_index_10/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step7.py,,skipped_exists,,
01399_index_10/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step8.py,,skipped_exists,,
01399_index_10/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_10_step9.py,,skipped_exists,,
01399_index_11/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_11_step6.py,,skipped_exists,,
01399_index_11/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_11_step7.py,,skipped_exists,,
01399_index_11/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_11_step8.py,,skipped_exists,,
01399_index_11/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_11_step9.py,,skipped_exists,,
01399_index_12/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_12_step7.py,,skipped_exists,,
01399_index_12/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_12_step8.py,,skipped_exists,,
01399_index_12/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_12_step9.py,,skipped_exists,,
01399_index_13/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_13_step7.py,,skipped_exists,,
01399_index_13/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_13_step8.py,,skipped_exists,,
01399_index_13/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_13_step9.py,,skipped_exists,,
01399_index_14/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01399_index_14.json,
01399_index_14/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step1.py,,skipped_exists,,
01399_index_14/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step3.py,,skipped_exists,,
01399_index_14/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step4.py,,skipped_exists,,
01399_index_14/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step5.py,,skipped_exists,,
01399_index_14/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step6.py,,skipped_exists,,
01399_index_14/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step7.py,,skipped_exists,,
01399_index_14/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step8.py,,skipped_exists,,
01399_index_14/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_14_step9.py,,skipped_exists,,
01399_index_15/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step1.py,,skipped_exists,,
01399_index_15/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step2.py,,skipped_exists,,
01399_index_15/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step3.py,,skipped_exists,,
01399_index_15/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step4.py,,skipped_exists,,
01399_index_15/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step6.py,,skipped_exists,,
01399_index_15/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step7.py,,skipped_exists,,
01399_index_15/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step8.py,,skipped_exists,,
01399_index_15/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_15_step9.py,,skipped_exists,,
01399_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_2_step2.py,,skipped_exists,,
01399_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_2_step3.py,,skipped_exists,,
01399_index_2/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_2_step4.py,,skipped_exists,,
01399_index_2/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_2_step5.py,,skipped_exists,,
01399_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_3_step3.py,,skipped_exists,,
01399_index_3/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_3_step4.py,,skipped_exists,,
01399_index_3/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_3_step5.py,,skipped_exists,,
01399_index_3/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_3_step6.py,,skipped_exists,,
01399_index_4/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_4_step4.py,,skipped_exists,,
01399_index_4/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_4_step5.py,,skipped_exists,,
01399_index_4/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_4_step6.py,,skipped_exists,,
01399_index_4/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_4_step7.py,,skipped_exists,,
01399_index_5/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_5_step5.py,,skipped_exists,,
01399_index_5/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_5_step6.py,,skipped_exists,,
01399_index_5/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_5_step7.py,,skipped_exists,,
01399_index_5/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_5_step8.py,,skipped_exists,,
01399_index_6/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_6_step3.py,,skipped_exists,,
01399_index_6/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_6_step4.py,,skipped_exists,,
01399_index_6/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_6_step5.py,,skipped_exists,,
01399_index_7/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_7_step6.py,,skipped_exists,,
01399_index_9/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01399_index_9_step8.py,,skipped_exists,,
01400_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step1.py,,skipped_exists,,
01400_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step2.py,,skipped_exists,,
01400_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step3.py,,skipped_exists,,
01400_index_1/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step4.py,,skipped_exists,,
01400_index_1/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step5.py,,skipped_exists,,
01400_index_1/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step6.py,,skipped_exists,,
01400_index_1/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_1_step7.py,,skipped_exists,,
01400_index_10/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_10_step3.py,,skipped_exists,,
01400_index_10/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_10_step4.py,,skipped_exists,,
01400_index_10/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_10_step5.py,,skipped_exists,,
01400_index_10/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_10_step6.py,,skipped_exists,,
01400_index_10/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_10_step7.py,,skipped_exists,,
01400_index_10/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_10_step8.py,,skipped_exists,,
01400_index_11/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_11_step5.py,,skipped_exists,,
01400_index_11/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_11_step6.py,,skipped_exists,,
01400_index_11/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_11_step7.py,,skipped_exists,,
01400_index_11/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_11_step8.py,,skipped_exists,,
01400_index_12/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_12_step4.py,,skipped_exists,,
01400_index_12/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_12_step5.py,,skipped_exists,,
01400_index_12/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_12_step6.py,,skipped_exists,,
01400_index_12/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_12_step7.py,,skipped_exists,,
01400_index_12/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_12_step8.py,,skipped_exists,,
01400_index_13/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01400_index_13.json,
01400_index_13/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step1.py,,skipped_exists,,
01400_index_13/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step2.py,,skipped_exists,,
01400_index_13/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step3.py,,skipped_exists,,
01400_index_13/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step4.py,,skipped_exists,,
01400_index_13/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step5.py,,skipped_exists,,
01400_index_13/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step6.py,,skipped_exists,,
01400_index_13/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step7.py,,skipped_exists,,
01400_index_13/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_13_step8.py,,skipped_exists,,
01400_index_14/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step1.py,,skipped_exists,,
01400_index_14/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step2.py,,skipped_exists,,
01400_index_14/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step3.py,,skipped_exists,,
01400_index_14/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step4.py,,skipped_exists,,
01400_index_14/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step5.py,,skipped_exists,,
01400_index_14/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step6.py,,skipped_exists,,
01400_index_14/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step7.py,,skipped_exists,,
01400_index_14/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_14_step8.py,,skipped_exists,,
01400_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01400_index_4.json,
01400_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_4_step1.py,,skipped_exists,,
01400_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_4_step2.py,,skipped_exists,,
01400_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_4_step3.py,,skipped_exists,,
01400_index_8/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_8_step7.py,,skipped_exists,,
01400_index_9/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step2.py,,skipped_exists,,
01400_index_9/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step3.py,,skipped_exists,,
01400_index_9/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step4.py,,skipped_exists,,
01400_index_9/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step5.py,,skipped_exists,,
01400_index_9/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step6.py,,skipped_exists,,
01400_index_9/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step7.py,,skipped_exists,,
01400_index_9/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01400_index_9_step8.py,,skipped_exists,,
01401_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step1.py,,skipped_exists,,
01401_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step2.py,,skipped_exists,,
01401_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step3.py,,skipped_exists,,
01401_index_1/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step4.py,,skipped_exists,,
01401_index_1/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step5.py,,skipped_exists,,
01401_index_1/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step6.py,,skipped_exists,,
01401_index_1/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step7.py,,skipped_exists,,
01401_index_1/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_1_step8.py,,skipped_exists,,
01401_index_10/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step3.py,,skipped_exists,,
01401_index_10/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step4.py,,skipped_exists,,
01401_index_10/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step5.py,,skipped_exists,,
01401_index_10/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step6.py,,skipped_exists,,
01401_index_10/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step7.py,,skipped_exists,,
01401_index_10/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step8.py,,skipped_exists,,
01401_index_10/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_10_step9.py,,skipped_exists,,
01401_index_11/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_11_step6.py,,skipped_exists,,
01401_index_11/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_11_step7.py,,skipped_exists,,
01401_index_11/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_11_step8.py,,skipped_exists,,
01401_index_11/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_11_step9.py,,skipped_exists,,
01401_index_12/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step1.py,,skipped_exists,,
01401_index_12/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step2.py,,skipped_exists,,
01401_index_12/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step3.py,,skipped_exists,,
01401_index_12/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step4.py,,skipped_exists,,
01401_index_12/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step5.py,,skipped_exists,,
01401_index_12/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step6.py,,skipped_exists,,
01401_index_12/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step7.py,,skipped_exists,,
01401_index_12/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step8.py,,skipped_exists,,
01401_index_12/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_12_step9.py,,skipped_exists,,
01401_index_13/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_13_step8.py,,skipped_exists,,
01401_index_13/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_13_step9.py,,skipped_exists,,
01401_index_15/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01401_index_15.json,
01401_index_15/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step1.py,,skipped_exists,,
01401_index_15/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step2.py,,skipped_exists,,
01401_index_15/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step3.py,,skipped_exists,,
01401_index_15/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step4.py,,skipped_exists,,
01401_index_15/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step5.py,,skipped_exists,,
01401_index_15/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step6.py,,skipped_exists,,
01401_index_15/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step7.py,,skipped_exists,,
01401_index_15/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step8.py,,skipped_exists,,
01401_index_15/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_15_step9.py,,skipped_exists,,
01401_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_2_step2.py,,skipped_exists,,
01401_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_2_step3.py,,skipped_exists,,
01401_index_2/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_2_step4.py,,skipped_exists,,
01401_index_2/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_2_step5.py,,skipped_exists,,
01401_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_3_step3.py,,skipped_exists,,
01401_index_3/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_3_step4.py,,skipped_exists,,
01401_index_3/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_3_step5.py,,skipped_exists,,
01401_index_3/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_3_step6.py,,skipped_exists,,
01401_index_4/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_4_step4.py,,skipped_exists,,
01401_index_4/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_4_step5.py,,skipped_exists,,
01401_index_4/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_4_step6.py,,skipped_exists,,
01401_index_4/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_4_step7.py,,skipped_exists,,
01401_index_5/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_5_step5.py,,skipped_exists,,
01401_index_5/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_5_step6.py,,skipped_exists,,
01401_index_5/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_5_step7.py,,skipped_exists,,
01401_index_5/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_5_step8.py,,skipped_exists,,
01401_index_8/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_8_step7.py,,skipped_exists,,
01401_index_9/step8,/home/baiyixue/project/op-cad/data/pre_code_cop/01401_index_9_step8.py,,skipped_exists,,
01402_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_1_step1.py,,skipped_exists,,
01402_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_1_step2.py,,skipped_exists,,
01402_index_2/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01402_index_2.json,
01402_index_2/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_2_step1.py,,skipped_exists,,
01402_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_2_step2.py,,skipped_exists,,
01402_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_2_step3.py,,skipped_exists,,
01402_index_3/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_3_step2.py,,skipped_exists,,
01402_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_3_step3.py,,skipped_exists,,
01402_index_3/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01402_index_3_step4.py,,skipped_exists,,
01403_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step1.py,,skipped_exists,,
01403_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step2.py,,skipped_exists,,
01403_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step3.py,,skipped_exists,,
01403_index_1/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step4.py,,skipped_exists,,
01403_index_1/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step5.py,,skipped_exists,,
01403_index_1/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step6.py,,skipped_exists,,
01403_index_1/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_1_step9.py,,skipped_exists,,
01403_index_2/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_2_step2.py,,skipped_exists,,
01403_index_2/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_2_step3.py,,skipped_exists,,
01403_index_2/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_2_step4.py,,skipped_exists,,
01403_index_2/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_2_step5.py,,skipped_exists,,
01403_index_2/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_2_step6.py,,skipped_exists,,
01403_index_2/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_2_step9.py,,skipped_exists,,
01403_index_3/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_3_step3.py,,skipped_exists,,
01403_index_3/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_3_step4.py,,skipped_exists,,
01403_index_3/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_3_step5.py,,skipped_exists,,
01403_index_3/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_3_step6.py,,skipped_exists,,
01403_index_3/step9,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_3_step9.py,,skipped_exists,,
01403_index_4/step0,,,[START],/data/baiyixue/CAD/cleaned_json/01403_index_4.json,
01403_index_4/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_4_step1.py,,skipped_exists,,
01403_index_4/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_4_step2.py,,skipped_exists,,
01403_index_4/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_4_step3.py,,skipped_exists,,
01403_index_4/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_4_step4.py,,skipped_exists,,
01403_index_8/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_8_step4.py,,skipped_exists,,
01403_index_8/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_8_step5.py,,skipped_exists,,
01403_index_8/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_8_step6.py,,skipped_exists,,
01403_index_8/step7,/home/baiyixue/project/op-cad/data/pre_code_cop/01403_index_8_step7.py,,skipped_exists,,
01404_index_1/step1,/home/baiyixue/project/op-cad/data/pre_code_cop/01404_index_1_step1.py,,skipped_exists,,
01404_index_1/step2,/home/baiyixue/project/op-cad/data/pre_code_cop/01404_index_1_step2.py,,skipped_exists,,
01404_index_1/step3,/home/baiyixue/project/op-cad/data/pre_code_cop/01404_index_1_step3.py,,skipped_exists,,
01404_index_1/step4,/home/baiyixue/project/op-cad/data/pre_code_cop/01404_index_1_step4.py,,skipped_exists,,
01404_index_1/step5,/home/baiyixue/project/op-cad/data/pre_code_cop/01404_index_1_step5.py,,skipped_exists,,
01404_index_1/step6,/home/baiyixue/project/op-cad/data/pre_code_cop/01404_index_1_step6.py,,skipped_exists,,
